Long;Lat;Red;IR;Altitude;Speed;Temp;Depth;EC SH;EC DP;EC Ratio;Slope;Curve
-101,069435;39,3866383;213,11;362,65;970,1;3,91;165,35;2,86;32,84;44,79;1,36;0,8068;0,0081
-101,069435;39,3866533;213,69;362,27;970,2;3,88;164,18;2,86;33,48;45;1,34;0,8124;0,0077
-101,0694333;39,3866683;214,55;364,53;970,2;3,87;163,36;2,86;34,11;45,13;1,32;0,8204;0,0075
-101,0694333;39,386685;215,71;370,43;970,1;3,86;163,39;2,86;34,61;45,19;1,31;0,8344;0,0074
-101,0694333;39,3867;216,7;377,4;970,2;3,88;164,33;2,86;34,79;45,14;1,3;0,839;0,0074
-101,0694333;39,386715;217,25;383,27;970,2;3,91;165,82;2,86;34,72;44,94;1,29;0,8431;0,0076
-101,0694316;39,3867333;217;385,78;970,1;3,95;167,6;2,86;34,45;44,62;1,3;0,8569;0,008
-101,0694316;39,38675;216,17;384,33;970,1;3,97;168,66;2,86;34,18;44,5;1,3;0,8627;0,0088
-101,0694316;39,386765;215,53;382,83;970;3,97;169,04;2,86;33,96;44,66;1,32;0,8597;0,0094
-101,0694316;39,3867816;215,35;382,68;970;3,96;168,86;2,87;33,68;44,98;1,34;0,8657;0,0101
-101,06943;39,3867983;215,69;383,73;970,1;3,94;168,16;2,87;33,27;45,22;1,36;0,8747;0,0106
-101,06943;39,386815;216,21;384,25;970,1;3,91;167,1;2,87;32,78;45,29;1,38;0,8887;0,0109
-101,06943;39,38683;216,61;384,09;970;3,88;166,14;2,87;32,4;45,31;1,4;0,8935;0,0108
-101,06943;39,3868449;216,81;383,72;970;3,87;165,55;2,87;32,14;45,42;1,41;0,8992;0,0105
-101,06943;39,38686;216,72;383,4;969,9;3,87;165,57;2,86;31,97;45,69;1,43;0,9064;0,0098
-101,06943;39,3868767;216,28;383,05;969,9;3,88;166,34;2,84;31,82;46,09;1,45;0,918;0,0089
-101,06943;39,3868917;215,79;383,14;969,9;3,9;167,46;2,8;31,72;46,43;1,46;0,9246;0,0078
-101,06943;39,3869084;215,51;384,64;969,9;3,91;168,68;2,74;31,74;46,76;1,47;0,9258;0,0063
-101,06943;39,386925;215,61;387,29;970;3,92;169,47;2,69;32,01;47,17;1,47;0,9352;0,0047
-101,06943;39,3869416;215,95;389,89;970;3,92;169,66;2,66;32,53;47,74;1,47;0,9537;0,003
-101,0694283;39,3869567;216,21;390,61;969,9;3,92;169,25;2,68;33,13;48,28;1,46;0,9676;0,0013
-101,0694283;39,386975;216,43;389,02;970;3,91;168,05;2,74;33,78;48,71;1,44;0,9796;-0,0006
-101,0694283;39,3869917;216,84;387,66;970,1;3,91;166,61;2,81;34,26;48,73;1,42;0,9899;-0,0022
-101,0694266;39,3870067;217,52;388,38;970,1;3,9;165,48;2,85;34,71;48,54;1,4;1,0064;-0,0035
-101,0694266;39,3870233;218,31;391,32;970,1;3,91;165,02;2,88;35,39;48,45;1,37;1,0193;-0,0048
-101,0694266;39,38704;218,65;394,59;970,1;3,91;165,63;2,88;36,39;48,72;1,34;1,0217;-0,0059
-101,0694266;39,3870567;218,39;396,44;970,1;3,93;167,01;2,88;37,43;49,28;1,32;1,0399;-0,0068
-101,069425;39,3870717;217,76;395,84;970,1;3,94;168,38;2,88;38,21;49,8;1,3;1,0544;-0,0074
-101,069425;39,3870867;216,98;392,83;970;3,95;169,51;2,88;38,72;50,11;1,29;1,0614;-0,008
-101,0694233;39,3871033;216,19;387,42;970;3,94;170,24;2,88;38,97;50,22;1,29;1,0761;-0,0085
-101,0694233;39,38712;215,56;380,76;969,9;3,9;170,4;2,88;38,95;50,17;1,29;1,0839;-0,0089
-101,0694233;39,387135;215,24;375,14;970;3,85;170;2,87;38,71;50,02;1,29;1,0893;-0,0092
-101,0694233;39,3871517;215,33;371,16;970;3,76;168,97;2,87;38,28;49,66;1,3;1,0961;-0,0094
-101,0694233;39,3871666;215,86;370,58;970;3,67;167,66;2,86;37,76;49,07;1,3;1,1029;-0,0095
-101,0694233;39,3871817;216,72;372,71;970,1;3,59;166,29;2,86;37,19;48,24;1,3;1,0999;-0,0096
-101,0694233;39,3871966;217,63;376,21;970,1;3,53;165,15;2,85;36,69;47,34;1,29;1,1018;-0,0096
-101,0694216;39,38721;218,37;379,71;970,1;3,48;164,41;2,85;36,33;46,56;1,28;1,1105;-0,0095
-101,0695316;39,387215;218,54;399,03;970,2;3,38;172,57;2,72;35,14;45,98;1,31;1,07;-0,0143
-101,0695333;39,3872017;217,75;393,83;970,2;3,45;172,59;2,67;35,25;46,39;1,32;1,073;-0,0141
-101,069535;39,3871867;216,78;387,29;970,1;3,55;172,65;2,59;35,38;46,89;1,33;1,0776;-0,0138
-101,0695366;39,3871717;215,74;380,27;970,1;3,65;172,79;2,5;35,5;47,35;1,33;1,0789;-0,0135
-101,0695366;39,387155;214,5;371,93;970,1;3,74;172,99;2,39;35,61;47,61;1,34;1,0753;-0,0131
-101,0695383;39,3871383;213,46;365,34;970,2;3,81;173,2;2,29;35,64;47,51;1,33;1,0743;-0,0126
-101,0695366;39,3871217;213,09;363,6;970,3;3,84;173,31;2,23;35,61;47,18;1,32;1,0613;-0,0118
-101,0695366;39,387105;213,46;366,71;970,4;3,86;173,33;2,18;35,56;46,95;1,32;1,0521;-0,0109
-101,0695383;39,38709;214,14;371,42;970,3;3,87;173,26;2,16;35,49;46,97;1,32;1,0458;-0,01
-101,0695383;39,3870733;214,7;374,89;970,2;3,89;173,12;2,16;35,39;47,16;1,33;1,0327;-0,0088
-101,0695366;39,3870567;214,78;374,84;970,2;3,91;172,95;2,18;35,21;47,26;1,34;1,0176;-0,0073
-101,0695366;39,3870416;214,51;372,43;970,1;3,92;172,76;2,2;35,03;47,19;1,35;1,0039;-0,006
-101,0695366;39,387025;214,4;370,67;970,1;3,93;172,42;2,25;34,9;47,03;1,35;0,988;-0,0043
-101,069535;39,38701;214,73;371,43;970,1;3,92;171,77;2,33;34,89;46,96;1,35;0,9662;-0,0028
-101,069535;39,3869934;215,69;375,24;970,1;3,91;170,61;2,45;34,92;46,94;1,34;0,9487;-0,0009
-101,069535;39,3869783;216,69;378,82;970,2;3,9;169,36;2,58;34,97;46,87;1,34;0,9332;0,0008
-101,0695366;39,3869617;217,3;379,79;970,2;3,9;168,35;2,7;34,98;46,66;1,33;0,9185;0,0028
-101,0695366;39,386945;217,13;377,74;970;3,9;168,31;2,79;34,9;46,37;1,33;0,9002;0,0047
-101,0695366;39,3869283;216,44;375,84;969,9;3,93;169,3;2,84;34,71;46,11;1,33;0,8855;0,0064
-101,0695366;39,3869117;215,76;377,04;969,7;3,96;170,83;2,86;34,45;45,91;1,33;0,8697;0,0079
-101,0695366;39,386895;215,59;382,52;969,8;3,99;172,19;2,86;34,12;45,74;1,34;0,8548;0,0092
-101,0695383;39,3868783;216,09;390,76;969,7;4,02;173;2,86;33,76;45,57;1,35;0,8393;0,0102
-101,0695383;39,3868633;216,95;398,16;969,7;4,03;173,22;2,86;33,42;45,48;1,36;0,8287;0,0106
-101,0695366;39,3868466;217,91;403,42;969,7;4,02;173,01;2,86;33,04;45,42;1,37;0,8164;0,0107
-101,0695366;39,38683;218,5;404,38;969,7;3,99;172,26;2,86;32,68;45,45;1,39;0,8075;0,0105
-101,0695366;39,3868133;218,76;402,93;969,7;3,94;170,98;2,86;32,39;45,5;1,4;0,7989;0,01
-101,0695383;39,3867967;218,99;401,99;969,8;3,89;169,61;2,86;32,21;45,46;1,41;0,7981;0,0092
-101,0695366;39,3867816;219,3;402,96;969,9;3,87;168,75;2,86;32,08;45,23;1,41;0,7924;0,0082
-101,0695366;39,3867667;219,57;405,06;969,9;3,87;168,65;2,86;31,92;44,85;1,41;0,7894;0,0073
-101,0695383;39,3867517;219,57;406,9;969,9;3,89;169,31;2,86;31,68;44,42;1,4;0,7876;0,0064
-101,06954;39,386735;219,25;407,17;970;3,92;170,64;2,86;31,4;44,07;1,4;0,7856;0,0057
-101,06954;39,3867183;218,84;405,24;970,1;3,94;172,01;2,86;31,2;43,97;1,41;0,785;0,005
-101,06954;39,3867017;218,79;402,89;970;3,95;172,96;2,86;31,23;44,12;1,41;0,7846;0,0047
-101,06954;39,3866867;219,07;401,49;969,9;3,95;173,36;2,86;31,51;44,36;1,41;0,784;0,0048
-101,0695383;39,3866717;219,42;400,84;969,9;3,96;173,3;2,86;31,98;44,58;1,39;0,7854;0,005
-101,0695383;39,386655;219,45;399,45;969,8;3,97;172,69;2,86;32,55;44,68;1,37;0,7863;0,0058
-101,0695383;39,3866367;219,02;396,37;969,8;3,97;171,35;2,85;32,99;44,59;1,35;0,7879;0,0067
-101,0695383;39,38662;218,68;394,13;969,8;3,95;169,95;2,85;33,11;44,44;1,34;0,7886;0,0075
-101,06954;39,3866033;218,84;394,97;969,9;3,91;168,97;2,85;33,04;44,34;1,34;0,7928;0,0084
-101,0695383;39,3865883;219,27;398,2;969,9;3,89;168,84;2,85;32,94;44,36;1,35;0,7948;0,0089
-101,0695383;39,3865733;219,55;401,45;969,8;3,89;169,47;2,85;32,91;44,48;1,35;0,7992;0,0094
-101,0695383;39,3865567;219,48;403,43;969,8;3,91;170,72;2,85;33;44,73;1,36;0,8053;0,0097
-101,0695383;39,3865417;219,18;403,82;969,7;3,94;171,84;2,85;33,14;45,04;1,36;0,8145;0,0096
-101,0695383;39,386525;218,87;403,97;969,7;3,98;172,65;2,85;33,27;45,39;1,36;0,8227;0,0099
-101,0695383;39,38651;218,7;404,28;969,7;3,99;172,87;2,85;33,21;45,64;1,37;0,8313;0,0096
-101,06954;39,386495;218,69;404,92;969,7;4;172,62;2,85;32,9;45,68;1,39;0,8432;0,009
-101,06954;39,3864783;218,91;405,7;969,6;3,98;171,83;2,85;32,27;45,42;1,41;0,8538;0,0082
-101,0695416;39,3864617;219,64;408,26;969,7;3,96;170,63;2,85;31,54;44,87;1,42;0,8706;0,0071
-101,0695416;39,3864467;220,7;412,32;969,6;3,93;169,45;2,85;31;44,24;1,43;0,8837;0,006
-101,0695416;39,38643;221,75;416,79;969,5;3,92;168,51;2,85;30,65;43,54;1,42;0,8994;0,0046
-101,0695416;39,3864133;221,84;417,82;969,5;3,91;168,45;2,84;30,46;42,95;1,41;0,9184;0,0031
-101,0695433;39,3863983;220,91;414,88;969,5;3,92;169,2;2,83;30,34;42,64;1,41;0,9361;0,0017
-101,0695433;39,3863817;219,3;409,78;969,5;3,93;170,48;2,82;30,22;42,55;1,41;0,9516;0,0003
-101,069545;39,386365;217,91;406,1;969,6;3,94;171,65;2,81;30,19;42,62;1,41;0,9699;-0,0012
-101,069545;39,3863483;217,19;404,73;969,6;3,95;172,36;2,8;30,41;42,78;1,41;0,9862;-0,0023
-101,0695466;39,3863333;217,01;404,47;969,6;3,95;172,57;2,8;30,79;42,99;1,4;0,9951;-0,0027
-101,0695466;39,3863167;217,22;404,38;969,7;3,95;172,39;2,79;31,2;43,31;1,39;1,0033;-0,0029
-101,0695466;39,3863;217,9;405,7;969,7;3,95;171,74;2,78;31,4;43,66;1,39;1,009;-0,0027
-101,0695466;39,3862833;219,02;409,26;969,8;3,94;170,57;2,76;31,34;43,87;1,4;1,0123;-0,0019
-101,069545;39,3862667;220,29;414,67;969,7;3,93;169,16;2,74;31,15;43,82;1,41;1,0037;-0,0005
-101,069545;39,3862517;221,15;419,38;969,6;3,93;168,15;2,71;31,04;43,59;1,4;0,9979;0,0012
-101,069545;39,3862367;221,39;421,73;969,6;3,93;167,82;2,67;31,1;43,31;1,39;0,9927;0,003
-101,069545;39,3862216;220,86;420,2;969,6;3,95;168,32;2,58;31,38;43,15;1,37;0,9814;0,0057
-101,069545;39,386205;219,64;414,31;969,5;3,98;169,49;2,44;31,97;43,25;1,35;0,9602;0,0125
-101,069545;39,3861867;218,21;406,35;969,4;4;170,76;2,24;32,85;43,71;1,33;0,9354;0,0182
-101,069545;39,3861717;217,41;401,61;969,3;4;171,34;2,08;33,6;44,16;1,31;0,9131;0,0246
-101,069545;39,386155;216,97;399,07;969,2;3,98;171,41;1,95;34,29;44,39;1,29;0,8857;0,0331
-101,069545;39,38614;216,97;398,46;969,2;3,96;170,97;1,89;34,64;44,21;1,28;0,8572;0,0422
-101,069545;39,3861233;217,41;398,46;969,4;3,94;169,92;1,88;34,75;43,72;1,26;0,8228;0,054
-101,069545;39,3861067;218,37;399,11;969,4;3,93;168,41;1,9;34,69;43,38;1,25;0,7874;0,068
-101,069545;39,3860917;219,48;400,15;969,4;3,93;167,07;1,91;34,67;43,52;1,26;0,7555;0,0828
-101,0695433;39,3860767;220,56;401,8;969,4;3,94;166,25;1,92;34,86;44,18;1,27;0,7154;0,1001
-101,0695433;39,38606;221,34;403,85;969,3;3,95;166,38;1,91;35,39;45,33;1,28;0,6804;0,1203
-101,069545;39,386045;221,5;405,13;969,2;3,96;167,39;1,9;36,14;46,51;1,29;0,6531;0,1412
-101,069545;39,3860283;221,23;405,79;969,1;3,98;168,99;1,89;37,11;47,73;1,29;0,6207;0,1655
-101,0695466;39,3860117;220,91;406,37;969,1;3,99;170,41;1,89;38,02;48,72;1,28;0,594;0,1903
-101,0695483;39,385995;220,93;407,64;969,1;3,99;171,3;1,91;38,69;49,43;1,28;0,5712;0,2151
-101,06955;39,3859783;221,34;409,15;969,2;3,99;171,52;1,93;39,06;49,75;1,27;0,5497;0,2393
-101,06955;39,3859616;221,82;409,72;969,2;3,98;171,16;1,95;39,22;49,75;1,27;0,5256;0,2591
-101,06955;39,3859449;222,1;408,47;969,1;3,96;170,21;1,96;39,2;49,55;1,26;0,5077;0,2738
-101,06955;39,3859283;222,07;405,41;969;3,94;168,83;1,96;39,08;49,36;1,26;0,4929;0,2832
-101,06955;39,3859133;221,81;401,93;969;3,93;167,56;1,96;38,92;49,35;1,27;0,4848;0,2878
-101,06955;39,3858967;221,35;398,71;969,1;3,94;166,73;1,96;38,77;49,5;1,28;0,481;0,2861
-101,06955;39,3858817;220,92;397,77;969,1;3,96;166,88;1,95;38,68;49,66;1,28;0,4829;0,2793
-101,06955;39,385865;220,59;399,41;969,1;3,99;167,93;1,95;38,53;49,58;1,29;0,4842;0,2692
-101,0695483;39,3858483;220,49;402,75;969,2;4,02;169,34;1,95;38,21;49,01;1,28;0,4873;0,2541
-101,0695483;39,3858317;220,49;405,83;969,2;4,02;170,44;1,95;37,71;48,01;1,27;0,4938;0,2384
-101,0695483;39,385815;220,43;407,36;969,1;4;171,01;1,95;37,2;46,95;1,26;0,4983;0,2215
-101,06955;39,3857983;220,22;407,08;969,1;3,98;171,08;1,95;36,85;46,26;1,26;0,5076;0,205
-101,06955;39,3857817;219,98;405,68;969,2;3,96;170,7;1,96;36,65;46,04;1,26;0,5175;0,1884
-101,06955;39,385765;219,88;403,78;969,3;3,95;169,75;1,96;36,41;46,05;1,26;0,5298;0,1713
-101,0695516;39,3857483;220,06;402,48;969,2;3,94;168,31;1,96;36,03;45,99;1,28;0,5402;0,1566
-101,0695516;39,3857333;220,31;401,94;969,2;3,93;166,99;1,96;35,61;45,75;1,28;0,548;0,1445
-101,0695516;39,3857167;220,31;401,57;969,2;3,92;166,18;1,96;35,28;45,37;1,29;0,5564;0,1317
-101,0695516;39,3857017;219,88;400,94;969,2;3,92;166,41;1,97;35,26;45,07;1,28;0,5643;0,1211
-101,0695533;39,385685;219,02;399,76;969,2;3,92;167,58;1,98;35,62;44,99;1,26;0,5714;0,1096
-101,0695516;39,38567;218,18;398,38;969,1;3,94;168,95;1,98;36,18;45,16;1,25;0,574;0,1002
-101,0695516;39,3856533;217,4;396,38;969,2;3,96;170,19;1,99;36,81;45,48;1,24;0,5859;0,0898
-101,0695516;39,385635;216,8;393,99;969,1;3,99;170,82;2;37,24;45,77;1,23;0,5987;0,0746
-101,0695516;39,38562;216,49;392,43;969;4;170,74;2,01;37,29;45,86;1,23;0,606;0,0659
-101,0695516;39,3856033;216,38;391,46;969;4,02;170,03;2,03;37,22;45,86;1,23;0,6146;0,055
-101,0695516;39,3855883;216,61;391,38;968,9;4,03;168,88;2,05;37,24;45,78;1,23;0,6215;0,0467
-101,0695533;39,3855717;217,3;392,45;969;4,02;167,33;2,06;37,42;45,57;1,22;0,628;0,0377
-101,0695516;39,385555;218,25;395,28;969,1;4;166,01;2,07;37,62;45,12;1,2;0,6354;0,0297
-101,0695516;39,38554;218,93;398,75;969,3;3,98;165,55;2,07;37,61;44,49;1,18;0,6395;0,0232
-101,0695516;39,385525;219,07;401,39;969,3;3,96;166;2,07;37,35;43,76;1,17;0,6455;0,0173
-101,06955;39,38551;218,51;401,44;969,2;3,96;167,15;2,06;36,87;43,14;1,17;0,6542;0,0127
-101,06955;39,3854933;217,24;397,71;969,2;3,97;168,72;2,06;36,19;42,78;1,18;0,6602;0,0076
-101,0695516;39,3854767;215,81;391,6;969,2;3,99;170,02;2,07;35,54;42,82;1,2;0,6621;0,0037
-101,0695516;39,38546;214,77;385,67;969,1;4,01;170,77;2,08;35,07;43,18;1,23;0,6651;0,002
-101,0695516;39,3854433;214,44;382,05;969,1;4,01;170,98;2,1;34,77;43,55;1,25;0,6674;0,0012
-101,0695516;39,3854283;214,9;381,65;969;4,01;170,64;2,12;34,59;43,66;1,26;0,6689;0,0014
-101,0695533;39,3854117;216,18;384,63;969;4;169,67;2,14;34,33;43,39;1,26;0,665;0,0032
-101,0695533;39,385395;217,85;389,89;969,1;3,99;168,18;2,15;34,08;42,98;1,26;0,6637;0,0052
-101,069555;39,3853783;219,2;394,88;969,1;3,97;166,71;2,15;33,94;42,84;1,26;0,6603;0,008
-101,069555;39,3853617;219,66;397,31;969,1;3,96;165,98;2,14;33,96;43,13;1,27;0,6591;0,0108
-101,069555;39,385345;219,07;396,32;969,2;3,96;166,44;2,14;34,13;43,7;1,28;0,6555;0,0155
-101,0695533;39,38533;217,92;392,91;969,1;3,96;167,65;2,14;34,38;44,19;1,29;0,6536;0,0205
-101,069555;39,3853133;216,38;387,28;969,1;3,98;169,22;2,15;34,73;44,48;1,28;0,6457;0,0266
-101,069555;39,3852983;215,17;382,11;969,2;4;170,36;2,16;35,06;44,46;1,27;0,6391;0,0333
-101,069555;39,3852817;214,38;378,49;969,2;4,01;171,07;2,16;35,37;44,12;1,25;0,6293;0,042
-101,069555;39,385265;214,18;377,65;969,3;4,03;171,19;2,17;35,57;43,61;1,23;0,6203;0,0509
-101,069555;39,3852483;214,43;378,77;969,3;4,03;170,69;2,18;35,61;43,11;1,21;0,6096;0,0606
-101,0695566;39,3852333;214,87;380,03;969,3;4,02;169,75;2,19;35,5;42,79;1,21;0,5996;0,0699
-101,0695566;39,385215;215,64;381,89;969,2;3,98;168,09;2,2;35,17;42,51;1,21;0,5877;0,0812
-101,0695583;39,3851983;216,28;383,98;969,2;3,93;166,58;2,2;34,79;42,27;1,22;0,5757;0,0915
-101,06956;39,3851833;216,52;385,22;969,1;3,89;165,77;2,2;34,56;42,11;1,22;0,5653;0,1006
-101,0695583;39,3851683;216,19;384,81;969,1;3,87;165,89;2,2;34,51;41,97;1,22;0,5569;0,1093
-101,0695583;39,3851533;215,5;383,08;969,1;3,89;166,86;2,2;34,75;42,06;1,21;0,548;0,1175
-101,0695583;39,3851367;214,76;381,62;969,1;3,94;168,31;2,2;35,24;42,48;1,21;0,5397;0,1254
-101,06956;39,3851217;214,49;381,94;969;3,99;169,46;2,2;35,78;42,98;1,2;0,5316;0,1316
-101,0695616;39,385105;214,7;384,1;969;4;170,19;2,2;36,34;43,39;1,19;0,5258;0,138
-101,0695633;39,3850883;215,37;387,77;968,9;3,96;170,35;2,2;36,81;43,63;1,19;0,5216;0,1421
-101,0695633;39,3850717;216,36;392,75;968,9;3,81;170,15;2,2;37,17;43,8;1,18;0,5184;0,1455
-101,069565;39,385055;217,5;398,51;968,8;3,57;169,84;2,2;37,37;43,91;1,17;0,5161;0,1479
-101,0695633;39,3850383;218,49;403,44;968,8;3,27;169,76;2,2;37,37;43,78;1,17;0,5142;0,1499
-101,0695633;39,3850233;219,25;406,91;968,8;2,99;169,83;2,2;37,25;43,47;1,17;0,513;0,1511
-101,069565;39,385015;219,64;408,47;968,8;2,84;169,87;2,2;37,14;43,24;1,16;0,5128;0,1515
-101,0696616;39,3850167;225,6;427,34;968,9;2,65;162,01;2,19;37,82;45,64;1,21;0,6199;0,1085
-101,06966;39,385025;224,65;422,99;968,7;2,78;162,31;2,19;37,99;45,87;1,21;0,6165;0,1093
-101,0696583;39,3850366;223,27;417,09;968,7;2,99;162,94;2,19;38,33;46,19;1,21;0,6137;0,1096
-101,0696566;39,38505;221,69;411,24;968,8;3,24;163,98;2,19;38,87;46,61;1,2;0,6101;0,1099
-101,0696566;39,385065;220,09;406,67;968,8;3,52;165,48;2,18;39,61;47,1;1,19;0,6119;0,1083
-101,0696566;39,3850833;218,51;404,08;968,9;3,8;167,48;2,18;40,38;47,6;1,18;0,6123;0,1059
-101,0696566;39,3850983;217,52;403,4;968,9;3,94;168,78;2,18;40,55;47,75;1,18;0,6129;0,1033
-101,0696549;39,385115;216,64;402,78;968,9;4,02;169,52;2,17;40,06;47,57;1,19;0,612;0,1004
-101,0696533;39,3851317;216,22;403,3;968,8;4,03;169,46;2,17;38,96;47,13;1,21;0,6097;0,0963
-101,0696533;39,3851483;216,39;405,21;968,9;4,01;168,79;2,17;37,63;46,66;1,24;0,6114;0,0906
-101,0696516;39,3851633;217,03;407,96;968,9;3,99;167,75;2,17;36,48;46,25;1,27;0,6105;0,0856
-101,0696533;39,38518;218,03;412,1;968,9;3,98;166,35;2,17;35,56;45,94;1,29;0,6157;0,0774
-101,0696533;39,3851983;218,91;415,89;968,9;3,98;165,04;2,17;35;45,66;1,3;0,6212;0,0687
-101,0696533;39,385215;218,95;416,04;969;3,97;164,83;2,17;34,86;45,45;1,3;0,6243;0,0606
-101,0696533;39,38523;218,14;411,69;969;3,96;165,68;2,17;34,99;45,42;1,3;0,6264;0,0536
-101,0696533;39,3852467;216,77;403,47;969;3,96;167,33;2,17;35,36;45,66;1,29;0,6301;0,0456
-101,0696516;39,3852634;215,58;395,84;969,1;3,96;168,97;2,16;35,74;46,22;1,29;0,63;0,0382
-101,0696516;39,3852783;215,1;391,92;969,1;3,96;169,99;2,16;35,88;46,74;1,3;0,6321;0,0318
-101,0696516;39,3852933;215,2;391,39;969,1;3,97;170,47;2,16;35,7;46,97;1,32;0,6342;0,0254
-101,0696516;39,3853083;215,76;393,7;969;3,97;170,47;2,15;35,24;46,76;1,33;0,6362;0,0201
-101,0696516;39,3853249;216,7;398,03;968,9;3,97;169,84;2,15;34,49;46,01;1,33;0,6398;0,0149
-101,0696516;39,38534;217,64;401,89;969;3,97;168,74;2,15;33,73;45,01;1,33;0,6413;0,0108
-101,0696516;39,3853567;218,53;404,48;969,1;3,97;167,14;2,15;32,93;43,74;1,33;0,6421;0,0067
-101,0696516;39,3853733;219,17;405,75;969,1;3,97;165,76;2,14;32,33;42,47;1,31;0,6435;0,0032
-101,0696516;39,3853883;219,49;406,81;969,1;3,97;165,32;2,14;32,1;41,42;1,29;0,6452;0,0012
-101,0696516;39,385405;219,51;408,46;969,3;3,96;165,95;2,14;32,27;40,49;1,25;0,6471;-0,001
-101,0696516;39,3854217;219,1;409,2;969,2;3,97;167,39;2,13;32,68;39,89;1,22;0,6496;-0,0032
-101,06965;39,3854383;218,41;408,05;969,2;3,97;168,86;2,13;32,99;39,49;1,2;0,6515;-0,0037
-101,06965;39,3854533;217,71;405,12;969,2;3,98;169,76;2,14;32,98;39,16;1,19;0,6534;-0,0036
-101,06965;39,3854717;217,12;401,06;969,2;3,98;170,14;2,14;32,64;38,69;1,19;0,6558;-0,0026
-101,0696483;39,3854884;216,88;397,76;969;3,97;169,86;2,14;32,22;38,21;1,19;0,6556;-0,0008
-101,0696466;39,3855033;217,04;396,23;969;3,96;169,13;2,15;31,9;37,81;1,19;0,6542;0,0016
-101,069645;39,3855183;217,71;396,95;969;3,95;167,9;2,15;31,72;37,65;1,19;0,655;0,0061
-101,0696466;39,385535;218,94;399,95;969,1;3,94;166,2;2,14;31,76;37,96;1,2;0,6589;0,011
-101,0696466;39,3855517;220,06;402,88;969,2;3,93;164,73;2,14;31,99;38,8;1,21;0,6612;0,017
-101,0696466;39,3855683;220,41;403,5;969,2;3,92;164,28;2,13;32,26;39,86;1,24;0,6622;0,0238
-101,0696466;39,385585;219,8;401,7;969,2;3,94;165,09;2,12;32,41;40,69;1,26;0,6653;0,0315
-101,0696466;39,3856;218,77;399,36;969,2;3,97;166,51;2,11;32,42;41,04;1,27;0,6671;0,039
-101,0696466;39,3856166;217,52;397,04;969,1;4;168,22;2,1;32,37;41,05;1,27;0,6688;0,0478
-101,069645;39,385635;216,51;395,47;969,1;4,01;169,48;2,09;32,33;40,91;1,27;0,6675;0,0581
-101,0696466;39,38565;216,08;394,74;969,1;4,01;169,86;2,09;32,31;40,92;1,27;0,674;0,0691
-101,0696466;39,385665;216,09;394,99;969;4,01;169,63;2,09;32,33;41,1;1,27;0,6777;0,0786
-101,0696466;39,3856816;216,51;395,65;969;4;168,6;2,09;32,39;41,43;1,28;0,6815;0,09
-101,069645;39,3856967;217,17;396,55;969;3,99;167,16;2,09;32,48;41,76;1,29;0,6821;0,1008
-101,069645;39,3857133;218,08;398;968,9;3,98;165,39;2,09;32,57;42,06;1,29;0,6877;0,1129
-101,069645;39,38573;218,74;398,85;968,9;3,97;164,2;2,08;32,73;42,41;1,3;0,6918;0,1264
-101,069645;39,385745;218,86;398,46;968,9;3,97;164,1;2,08;33,09;42,93;1,3;0,6944;0,1401
-101,0696433;39,3857617;218,41;396,69;968,9;3,97;165,08;2,07;33,85;43,9;1,3;0,6935;0,1571
-101,0696433;39,3857783;217,68;394,67;968,9;3,97;166,72;2,06;34,9;45,19;1,29;0,697;0,1743
-101,0696433;39,3857933;217,22;393,99;968,8;3,98;168,21;2,06;35,81;46,36;1,29;0,6998;0,191
-101,0696433;39,38581;217,2;395,18;968,7;4;169,45;2,07;36,55;47,36;1,3;0,7017;0,211
-101,0696433;39,3858267;217,82;398,27;968,7;4,01;170,02;2,07;36,86;47,84;1,3;0,7045;0,2303
-101,0696433;39,3858433;218,98;402,47;968,7;4,02;169,91;2,08;36,83;47,92;1,3;0,7066;0,2484
-101,069645;39,38586;220,61;406,93;968,6;4,02;169,05;2,09;36,61;47,8;1,31;0,7186;0,2625
-101,069645;39,385875;222,29;410,68;968,5;4;167,73;2,09;36,36;47,68;1,31;0,7227;0,2751
-101,0696433;39,3858934;224,09;413,75;968,5;3,96;165,88;2,09;36,14;47,6;1,32;0,7255;0,2864
-101,0696433;39,3859083;224,95;414,5;968,5;3,94;164,73;2,09;36,05;47,56;1,32;0,7382;0,2888
-101,0696416;39,3859233;224,99;413,47;968,6;3,93;164,4;2,09;36,05;47,51;1,32;0,7454;0,2885
-101,0696416;39,38594;224,29;411,37;968,7;3,94;165,1;2,09;36,13;47,41;1,31;0,7625;0,2817
-101,0696433;39,385955;223,28;409,48;968,7;3,95;166,44;2,09;36,25;47,31;1,3;0,7894;0,2676
-101,0696433;39,3859733;222,13;408,14;968,7;3,96;168,22;2,09;36,38;47,19;1,3;0,8159;0,2476
-101,0696433;39,3859883;221,5;408,03;968,7;3,97;169,33;2,1;36,41;47,08;1,29;0,8441;0,2271
-101,0696433;39,386005;221,1;408,79;968,8;3,98;169,96;2,1;36,19;46,9;1,3;0,8741;0,2032
-101,0696416;39,3860217;220,88;410,08;968,8;4;169,89;2,13;35,65;46,69;1,31;0,901;0,1785
-101,0696416;39,3860383;220,71;411,41;968,8;4;169,11;2,17;34,85;46,43;1,33;0,9362;0,1528
-101,0696416;39,386055;220,76;412,88;968,8;4;167,75;2,22;34,04;46,12;1,35;0,9753;0,1276
